epoch,train_loss,train_objective,train_accuracy,val_loss,val_accuracy,val_macro_f1,epoch_training_time_seconds,epoch_validation_time_seconds
1,4.678766083908081,4.714515015411377,0.0348,4.343482767486572,0.0535,0.030822380473616597,206.69753460003994,124.00989619991742
2,4.222959883499145,4.304155253601074,0.07315,4.190082545471191,0.0759,0.04810832648395863,280.47167889983393,125.3688497999683
3,4.082091563415528,4.187676613998413,0.0911,4.1024186958312985,0.0889,0.05131993200487819,320.0914555999916,65.93237349996343
4,4.00048352470398,4.120612409591675,0.10195,4.039413032913208,0.0979,0.06806018461068704,314.0541910000611,149.73165380000137
5,3.930065929031372,4.063050598526001,0.11045,3.9698955005645753,0.1065,0.07342608967391469,294.4033760998864,66.28844130015932
